,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
5823,2614,HERANBA-EQ,HERANBA,,-1.000000,1,,NSE,5.000000
5824,22078,684RJ24-SG,684RJ24,,-1.000000,100,,NSE,1.000000
5825,16910,TOUCHWOOD-BE,TOUCHWOOD,,-1.000000,1,,NSE,5.000000
5826,9788,785KL34-SG,785KL34,,-1.000000,100,,NSE,1.000000
5827,8836,AVROIND-BL,AVROIND,,-1.000000,1,,NSE,5.000000
5828,15058,AVALON-EQ,AVALON,,-1.000000,1,,NSE,5.000000
5829,849,642UP30-SG,642UP30,,-1.000000,100,,NSE,1.000000
5830,1927,LIQUIDETF-EQ,LIQUIDETF,,-1.000000,1,,NSE,1.000000
5831,7648,IIHFL-N9,IIHFL,,-1.000000,1,,NSE,1.000000
5832,15061,KOTAKPSUBK-EQ,KOTAKPSUBK,,-1.000000,1,,NSE,1.000000
5833,15077,BVCL-BE,BVCL,,-1.000000,1,,NSE,5.000000
5834,11423,DATAMATICS-EQ,DATAMATICS,,-1.000000,1,,NSE,5.000000
5835,18062,BPF02D5R-MF,BPF02D5R,,-1.000000,1,,NSE,1.000000
5836,15503,739TN33-SG,739TN33,,-1.000000,100,,NSE,1.000000
5837,13400,BHAGERIA-EQ,BHAGERIA,,-1.000000,1,,NSE,5.000000
5838,17003,739TN53-SG,739TN53,,-1.000000,100,,NSE,1.000000
5839,11079,GFSTEELS-BE,GFSTEELS,,-1.000000,1,,NSE,5.000000
5840,15019,759PN33-SG,759PN33,,-1.000000,100,,NSE,1.000000
5841,17118,745HP33-SG,745HP33,,-1.000000,100,,NSE,1.000000
5842,4279,DENORA-EQ,DENORA,,-1.000000,1,,NSE,5.000000
5843,4127,SAMBHAAV-EQ,SAMBHAAV,,-1.000000,1,,NSE,5.000000
5844,10188,SHYAMCENT-EQ,SHYAMCENT,,-1.000000,1,,NSE,5.000000
5845,2735,699KA28-SG,699KA28,,-1.000000,100,,NSE,1.000000
5846,14911,KDDL-BL,KDDL,,-1.000000,1,,NSE,5.000000
5847,13530,GMRINFRA-BL,GMRINFRA,,-1.000000,1,,NSE,5.000000
5848,8926,VERANDA-BL,VERANDA,,-1.000000,1,,NSE,5.000000
5849,1835,KANORICHEM-EQ,KANORICHEM,,-1.000000,1,,NSE,5.000000
5850,89,67TR30-SG,67TR30,,-1.000000,100,,NSE,1.000000
5851,14376,774UK33-SG,774UK33,,-1.000000,100,,NSE,1.000000
5852,20764,RPPINFRA-BE,RPPINFRA,,-1.000000,1,,NSE,5.000000
5853,369,ROML-BL,ROML,,-1.000000,1,,NSE,5.000000
5854,5023,SVPGLOB-BE,SVPGLOB,,-1.000000,1,,NSE,5.000000
5855,14488,THEMISMED-BL,THEMISMED,,-1.000000,1,,NSE,5.000000
5856,5342,71JK33A-SG,71JK33A,,-1.000000,100,,NSE,1.000000
5857,13959,769AS33-SG,769AS33,,-1.000000,100,,NSE,1.000000
5858,19196,TI-EQ,TI,,-1.000000,1,,NSE,5.000000
5859,5867,LAGNAM-BE,LAGNAM,,-1.000000,1,,NSE,5.000000
5860,14586,SRHHYPOLTD-BL,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
5861,19599,PRAKASHSTL-EQ,PRAKASHSTL,,-1.000000,1,,NSE,5.000000
5862,16836,TATACAPHSG-N6,TATACAPHSG,,-1.000000,1,,NSE,1.000000
5863,1939,662GA31-SG,662GA31,,-1.000000,100,,NSE,1.000000
5864,99926019,Nifty Infra,NIFTY INFRA,,0.000000,1,AMXIDX,NSE,0.000000
5865,10280,KAYA-BL,KAYA,,-1.000000,1,,NSE,5.000000
5866,5204,GMDCLTD-EQ,GMDCLTD,,-1.000000,1,,NSE,5.000000
5867,5183,SFMP47GR-MF,SFMP47GR,,-1.000000,1,,NSE,1.000000
5868,1482,IFBAGRO-EQ,IFBAGRO,,-1.000000,1,,NSE,5.000000
5869,14532,77HR32-SG,77HR32,,-1.000000,100,,NSE,1.000000
5870,2049,CHENNPETRO-EQ,CHENNPETRO,,-1.000000,1,,NSE,5.000000
5871,14753,031NSETEST-EQ,031NSETEST,,-1.000000,1,,NSE,5.000000
5872,14558,774MZ38-SG,774MZ38,,-1.000000,100,,NSE,1.000000
5873,11260,HDFCVALUE-EQ,HDFCVALUE,,-1.000000,1,,NSE,1.000000
5874,21992,669MP30-SG,669MP30,,-1.000000,100,,NSE,1.000000
5875,1127,GHCL-EQ,GHCL,,-1.000000,1,,NSE,5.000000
5876,5691,687MN31-SG,687MN31,,-1.000000,100,,NSE,1.000000
5877,12158,TAINWALCHM-BL,TAINWALCHM,,-1.000000,1,,NSE,5.000000
5878,10851,767KL34-SG,767KL34,,-1.000000,100,,NSE,1.000000
5879,694,CIPLA-EQ,CIPLA,,-1.000000,1,,NSE,5.000000
5880,1739,665AP36-SG,665AP36,,-1.000000,100,,NSE,1.000000
5881,21973,717MP35-SG,717MP35,,-1.000000,100,,NSE,1.000000
5882,773,647MH28-SG,647MH28,,-1.000000,100,,NSE,1.000000
5883,21091,STARCEMENT-EQ,STARCEMENT,,-1.000000,1,,NSE,5.000000
5884,12077,GMBREW-BL,GMBREW,,-1.000000,1,,NSE,5.000000
5885,14452,772TS46-SG,772TS46,,-1.000000,100,,NSE,1.000000
5886,31413,MTEDUCARE-BE,MTEDUCARE,,-1.000000,1,,NSE,5.000000
5887,3949,JAKHARIA-SM,JAKHARIA,,-1.000000,800,,NSE,5.000000
5888,3635,ICICIPHARM-BL,ICICIPHARM,,-1.000000,1,,NSE,1.000000
5889,10233,765GJ29-SG,765GJ29,,-1.000000,100,,NSE,1.000000
5890,13148,ICICI10GS-BL,ICICI10GS,,-1.000000,1,,NSE,1.000000
5891,6877,687BR30A-SG,687BR30A,,-1.000000,100,,NSE,1.000000
5892,13179,NITINSPIN-BL,NITINSPIN,,-1.000000,1,,NSE,5.000000
5893,3464,INDIGRID-NJ,INDIGRID,,-1.000000,1,,NSE,1.000000
5894,6103,70NL31-SG,70NL31,,-1.000000,100,,NSE,1.000000
5895,22151,71WB30-SG,71WB30,,-1.000000,100,,NSE,1.000000
5896,1959,662TS41-SG,662TS41,,-1.000000,100,,NSE,1.000000
5897,14921,TAKE-BL,TAKE,,-1.000000,1,,NSE,5.000000
5898,1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.000000,1,,NSE,5.000000
5899,22100,691UP30-SG,691UP30,,-1.000000,100,,NSE,1.000000
5900,5514,SERVOTECH-BL,SERVOTECH,,-1.000000,1,,NSE,5.000000
5901,21535,SREIBNPNCD-NV,SREIBNPNCD,,-1.000000,1,,NSE,1.000000
5902,10721,765BR32A-SG,765BR32A,,-1.000000,100,,NSE,1.000000
5903,14958,77AP32-SG,77AP32,,-1.000000,100,,NSE,1.000000
5904,11377,MAHABANK-EQ,MAHABANK,,-1.000000,1,,NSE,5.000000
5905,12685,PREMIER-BL,PREMIER,,-1.000000,1,,NSE,5.000000
5906,14896,AKI-BL,AKI,,-1.000000,1,,NSE,5.000000
5907,16678,BAJAJFINSV-BL,BAJAJFINSV,,-1.000000,1,,NSE,5.000000
5908,4094,GS151224C-GS,GS151224C,,-1.000000,100,,NSE,1.000000
5909,14475,ABSLFTUFRN-MF,ABSLFTUFRN,,-1.000000,1,,NSE,1.000000
5910,11763,JPPOWER-EQ,JPPOWER,,-1.000000,1,,NSE,5.000000
5911,17298,NAGAFERT-BL,NAGAFERT,,-1.000000,1,,NSE,5.000000
5912,1194,GLAND-BL,GLAND,,-1.000000,1,,NSE,5.000000
5913,12212,APTECHT-BL,APTECHT,,-1.000000,1,,NSE,5.000000
5914,5861,IBULHSGFIN-NV,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
5915,20146,718AS30-SG,718AS30,,-1.000000,100,,NSE,1.000000
5916,12671,PGHH-BL,PGHH,,-1.000000,1,,NSE,5.000000
5917,2454,CENTRUM-EQ,CENTRUM,,-1.000000,1,,NSE,5.000000
5918,10530,SHARDAMOTR-EQ,SHARDAMOTR,,-1.000000,1,,NSE,5.000000
5919,7295,697AS31A-SG,697AS31A,,-1.000000,100,,NSE,1.000000
5920,22454,661KA35-SG,661KA35,,-1.000000,100,,NSE,1.000000
5921,12219,RUSTOMJEE-EQ,RUSTOMJEE,,-1.000000,1,,NSE,5.000000
5922,729,SGBDEC25XI-GB,SGBDEC25XI,,-1.000000,1,,NSE,1.000000
5923,18977,UNIVASTU-EQ,UNIVASTU,,-1.000000,1,,NSE,5.000000
